"caseid","state","age","gender","citizen","marital_stat","veteran","active_armedforces","emp_status","multi_jobs","work_class","retired","fulltime_emp","hours_worked","fam_income","household_size","household_kids","household_child","phys_challenge","travel","phone","volunteer","religion","sports","social","food","gov_civic","household","pro_services","purchasing","education","work","care_nonhousehold","care_household","household_chores","personal_care","sleep","groom","health_related","eating","class","homework","socializing"
"20161110160515","Minnesota",60,"Male","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$25,000 to $29,999",1,0,"No","No difficulty",40,0,0,0,0,155,80,0,0,0,15,0,440,0,0,55,635,630,5,0,80,0,0,155
"20160908161450","Ohio",32,"Male","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$60,000 to $74,999",2,1,"Yes","No difficulty",68,42,0,0,0,360,5,0,0,0,0,0,30,0,5,120,810,780,30,0,5,0,0,360
"20160201162001","Virginia",72,"Male","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$100,000 to $149,999",1,0,"No","No difficulty",56,20,0,0,90,422,75,0,15,0,40,0,0,0,0,122,600,540,60,0,75,0,0,422
"20160706162076","Virginia",45,"Male","Native, born abroad","Married","Non-Veteran","No","Employed","Yes","Self-employed, incorporated","No answer","Full time",48,"$75,000 to $99,999",2,0,"No","No difficulty",315,0,0,0,209,280,95,0,0,0,70,0,25,0,0,6,440,380,60,0,95,0,0,280
"20160112152493","California",34,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","Yes","Private, nonprofit","No answer","Full time",45,"$35,000 to $39,999",1,0,"No","No difficulty",0,0,0,0,0,150,0,0,0,0,0,0,780,0,0,30,300,270,30,0,0,0,0,150
"20160704161624","New York",49,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",50,"$100,000 to $149,999",3,1,"Yes","No difficulty",828,0,0,0,0,85,0,0,0,0,17,0,0,0,15,170,325,310,15,0,0,0,0,85
"20160302162493","South Carolina",57,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Government, state","No answer","Full time",40,"$60,000 to $74,999",1,0,"No","No difficulty",69,0,0,90,0,496,10,0,0,0,20,0,0,2,0,268,485,360,125,0,10,0,0,496
"20160112152052","Michigan",37,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",35,"$150,000 and over",4,2,"Yes","No difficulty",65,0,0,0,0,150,125,0,0,0,0,0,0,0,330,105,665,650,15,0,125,0,0,150
"20160604161219","Louisiana",32,"Male","Native, Born in USA","Divored","Non-Veteran","No","Employed","Yes","Government, local","No answer","Full time",84,"$40,000 to $49,999",3,2,"Yes","No difficulty",45,0,0,0,0,30,75,0,0,0,0,0,705,0,220,50,240,240,0,0,75,0,0,30
"20160707161163","Michigan",74,"Female","Foreign born, US citizen","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$50,000 to $59,999",1,0,"No","No difficulty",365,0,0,110,0,125,105,0,0,0,60,0,0,0,0,95,520,480,30,10,105,0,0,125
"20160112150570","Illinois",22,"Female","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$50,000 to $59,999",2,0,"No","No difficulty",50,0,0,0,0,30,0,0,0,0,0,180,90,0,0,180,910,670,0,0,0,180,0,30
"20161211162315","Pennsylvania",55,"Male","Foreign born, US citizen","Married","Non-Veteran","No","Employed","No","Government, state","No answer","Full time",40,"$50,000 to $59,999",3,1,"Yes","No difficulty",200,0,0,0,0,140,60,0,0,0,0,0,480,0,10,265,285,265,20,0,60,0,0,140
"20160112150685","Virginia",76,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$30,000 to $34,999",4,1,"Yes","Has difficulty",122,0,0,0,0,250,70,0,0,10,115,0,0,0,151,212,510,450,60,0,70,0,0,250
"20161211162077","Missori",65,"Male","Native, Born in USA","Married","Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$30,000 to $34,999",2,0,"No","Has difficulty",2,0,0,0,0,732,70,0,0,0,30,0,0,0,0,66,540,540,0,0,70,0,0,732
"20160505161064","New Mexico",53,"Male","Native, Born in USA","Divored","Veteran","No","Employed","Yes","Private, for profit","No answer","Full time",120,"$12,500 to $14,999",1,0,"No","No difficulty",160,0,0,0,0,135,45,0,0,0,0,0,680,30,0,45,345,325,20,0,45,0,0,135
"20160806161650","Tennessee",50,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, local","No answer","Full time",40,"$100,000 to $149,999",4,2,"Yes","No difficulty",85,0,0,0,0,100,90,0,0,0,0,0,435,0,160,0,570,470,100,0,90,0,0,100
"20160504160761","Oregon",17,"Male","Native, Born in USA","Never married","No answer","No","Employed","No","Private, for profit","No answer","Part time",7,"$20,000 to $24,999",4,2,"Yes","No difficulty",28,33,0,0,0,65,45,0,0,0,0,380,452,0,0,0,437,427,10,0,45,380,0,65
"20161109161980","Kansas",51,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",38,"$50,000 to $59,999",2,0,"No","No difficulty",190,0,0,0,0,10,90,30,0,55,30,0,0,0,0,0,740,470,240,30,90,0,0,10
"20160908162121","Missori",15,"Female","Native, Born in USA","Never married","No answer","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$40,000 to $49,999",6,4,"Yes","No difficulty",143,0,0,0,0,330,65,0,0,0,0,405,0,7,0,93,397,390,7,0,65,375,30,330
"20161008161432","Florida",24,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","Yes","Private, for profit","No answer","Full time",55,"$100,000 to $149,999",6,3,"Yes","No difficulty",105,0,0,0,60,45,30,0,30,0,102,0,360,0,90,70,528,488,40,0,30,0,0,45
"20160403161791","Tennessee",49,"Female","Native, Born in USA","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$25,000 to $29,999",2,0,"No","Has difficulty",0,120,0,0,0,400,50,0,0,0,0,0,0,0,0,420,450,420,30,0,50,0,0,400
"20160202161325","California",33,"Female","Foreign born, US citizen","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$15,000 to $19,999",4,3,"Yes","Has difficulty",40,0,0,0,0,400,60,0,0,0,0,0,0,0,0,0,940,820,120,0,60,0,0,400
"20160504161720","Washington",59,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$25,000 to $29,999",1,0,"No","No difficulty",30,0,0,0,0,210,30,0,0,0,5,0,545,0,0,20,600,540,60,0,30,0,0,210
"20160605160734","New Jersey",61,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$150,000 and over",2,0,"No","No difficulty",30,0,0,0,40,560,60,0,0,0,5,0,0,10,0,95,580,550,30,0,60,0,0,560
"20161211160527","Washington",67,"Female","Native, Born in USA","Divored","Non-Veteran","No","Unemployed, Looking","No answer","No answer","Retired","No answer",NA,"$30,000 to $34,999",1,0,"No","No difficulty",37,0,0,0,0,523,15,0,0,90,20,0,45,0,0,16,694,619,65,10,15,0,0,523
"20160505161665","Ohio",69,"Male","Native, Born in USA","Married","Veteran","No","Employed","No","Private, nonprofit","No answer","Part time",28,"$20,000 to $24,999",2,0,"No","No difficulty",10,0,0,0,55,575,140,0,0,0,0,0,0,0,0,45,565,540,25,0,140,0,0,575
"20160202161201","North Carolina",42,"Male","Foreign born, US citizen","Married","Veteran","No","Employed","No","Government, federal","No answer","Full time",40,"$35,000 to $39,999",3,1,"Yes","No difficulty",10,0,0,0,0,740,25,0,0,0,5,0,0,0,120,0,540,540,0,0,25,0,0,740
"20160807162121","Texas",26,"Female","Native, Born in USA","Married","Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$30,000 to $34,999",4,2,"Yes","No difficulty",50,0,0,0,0,180,130,0,0,0,5,0,0,110,90,160,715,670,45,0,110,0,0,180
"20160605161058","Oklahoma",80,"Female","Foreign born, US citizen","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$15,000 to $19,999",1,0,"No","No difficulty",34,0,0,0,60,366,35,0,0,0,60,30,0,0,0,375,480,450,30,0,35,0,30,366
"20160503161790","Oregon",16,"Male","Native, Born in USA","Never married","No answer","No","Employed","No","Self-employed, unincorporated","No answer","Part time",2,"$50,000 to $59,999",6,3,"Yes","No difficulty",77,0,0,0,0,60,17,0,0,0,0,420,60,0,0,18,788,748,40,0,17,420,0,60
"20160403160512","New Jersey",57,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, local","No answer","Full time",40,"$100,000 to $149,999",2,0,"No","No difficulty",27,40,0,0,0,265,40,0,0,0,20,0,498,0,0,40,510,510,0,0,40,0,0,265
"20161009160756","New Jersey",36,"Female","Foreign born, US citizen","Married","Non-Veteran","No","Employed","No","Self-employed, incorporated","No answer","Part time",20,"$75,000 to $99,999",5,1,"Yes","No difficulty",57,0,0,0,0,90,65,0,0,0,0,0,238,0,325,90,575,545,30,0,65,0,0,90
"20161009160555","South Carolina",60,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",30,"Less than $5,000",2,0,"No","No difficulty",125,0,0,0,0,110,5,0,0,30,20,0,370,0,0,195,585,465,120,0,5,0,0,110
"20160212152047","California",57,"Female","Foreign born, US citizen","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$150,000 and over",2,0,"No","No difficulty",0,30,0,0,0,330,135,0,0,0,0,0,0,120,0,315,510,480,30,0,135,0,0,330
"20160402161257","Oklahoma",42,"Male","Native, Born in USA","Married","Veteran","No","Employed","No","Private, for profit","No answer","Full time",50,"$75,000 to $99,999",5,2,"Yes","Has difficulty",68,0,90,0,0,446,100,0,0,0,30,0,0,20,1,116,569,539,30,0,55,0,0,446
"20161109160695","Illinois",22,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","Yes","Government, federal","No answer","Part time",7,"$150,000 and over",3,0,"No","No difficulty",6,60,45,0,0,315,45,0,0,0,0,150,0,0,0,70,744,714,30,0,45,0,150,315
"20161009160735","Montana",56,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, state","No answer","Full time",40,"$15,000 to $19,999",2,0,"No","No difficulty",150,10,0,0,0,398,45,0,0,0,60,0,0,0,0,132,645,585,60,0,45,0,0,398
"20160201161050","California",30,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",45,"$100,000 to $149,999",1,0,"No","No difficulty",17,30,0,0,0,423,25,0,0,0,80,0,0,0,0,205,660,660,0,0,25,0,0,423
"20161009162194","Michigan",32,"Male","Foreign born, not US citizen","Married","Non-Veteran","No","Employed","No","Private, nonprofit","No answer","Part time",20,"$15,000 to $19,999",2,0,"No","No difficulty",0,0,0,0,45,125,50,0,0,0,0,980,0,0,0,0,240,240,0,0,50,0,980,125
"20160101160769","Iowa",50,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$100,000 to $149,999",4,2,"Yes","No difficulty",0,0,0,0,0,385,90,0,0,0,0,0,0,0,0,315,650,645,5,0,90,0,0,385
"20160806161574","South Carolina",45,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, nonprofit","No answer","Full time",60,"$100,000 to $149,999",4,1,"Yes","No difficulty",32,0,0,0,0,157,55,0,0,0,40,0,506,0,0,100,550,500,50,0,55,0,0,157
"20160504161622","New York",52,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Self-employed, incorporated","No answer","Full time",60,"$150,000 and over",1,0,"No","No difficulty",8,0,0,0,600,0,420,0,0,0,0,0,0,0,0,0,412,412,0,0,420,0,0,0
"20160808160657","Indiana",80,"Male","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$60,000 to $74,999",2,0,"No","No difficulty",195,0,15,10,20,180,90,0,0,30,75,0,0,0,0,175,650,555,90,5,90,0,0,180
"20160908161584","California",85,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$75,000 to $99,999",1,0,"No","Has difficulty",0,90,0,150,0,295,15,0,0,0,0,0,0,0,0,260,630,590,40,0,15,0,0,295
"20161109161090","Massachusetts",48,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, local","No answer","Full time",NA,"$75,000 to $99,999",4,1,"Yes","No difficulty",65,0,0,0,0,130,50,0,0,0,0,0,435,0,0,240,520,450,70,0,50,0,0,130
"20160403160918","Oregon",56,"Male","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$60,000 to $74,999",2,0,"No","No difficulty",0,0,0,0,30,195,90,0,0,0,0,0,530,0,0,70,525,510,15,0,90,0,0,195
"20160503161339","Texas",45,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, nonprofit","No answer","Full time",40,"$100,000 to $149,999",4,0,"No","No difficulty",16,0,0,180,0,352,15,0,0,0,0,0,0,0,0,257,620,570,50,0,15,0,0,352
"20160112150804","Michigan",51,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",50,"$150,000 and over",4,0,"No","No difficulty",345,0,0,0,0,150,10,0,0,0,0,0,615,0,0,0,320,285,35,0,10,0,0,150
"20160806161962","Wisconsin",52,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",45,"$75,000 to $99,999",2,0,"No","No difficulty",80,0,0,0,120,330,80,0,0,0,90,0,0,0,0,297,443,383,60,0,80,0,0,330
"20160504161038","Kentucky",71,"Male","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$60,000 to $74,999",4,2,"Yes","No difficulty",100,0,0,0,60,510,40,0,0,0,45,0,0,1,1,150,533,533,0,0,40,0,0,510
"20160505160880","Texas",72,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$50,000 to $59,999",2,0,"No","No difficulty",60,65,0,155,0,160,90,40,0,0,40,0,0,140,15,130,545,495,50,0,90,0,0,160
"20160302161882","Alabama",63,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$15,000 to $19,999",2,0,"No","No difficulty",0,60,0,30,0,465,75,0,0,0,0,0,0,45,0,75,690,600,90,0,75,0,0,465
"20160201161745","Texas",33,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$75,000 to $99,999",4,2,"Yes","No difficulty",70,0,0,0,0,190,80,0,0,10,200,0,0,0,147,145,558,510,48,0,80,0,0,190
"20161211162243","Georgia",49,"Male","Native, Born in USA","Married","Veteran","No","Employed","No","Government, federal","No answer","Full time",40,"$60,000 to $74,999",2,0,"No","No difficulty",40,0,188,0,0,422,60,190,0,0,0,0,30,0,0,180,330,330,0,0,60,0,0,422
"20160504160797","Tennessee",20,"Male","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$150,000 and over",4,0,"No","No difficulty",175,0,0,0,150,200,125,0,0,0,5,0,0,10,0,30,745,715,30,0,125,0,0,200
"20161211161365","Massachusetts",25,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$10,000 to $12,499",3,1,"Yes","No difficulty",60,0,0,0,0,360,0,0,0,0,10,0,0,0,420,120,470,470,0,0,0,0,0,360
"20160705162382","Minnesota",35,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Self-employed, incorporated","No answer","Full time",50,"$35,000 to $39,999",5,3,"Yes","No difficulty",244,0,0,0,0,15,60,0,0,0,0,0,675,0,0,0,446,446,0,0,60,0,0,15
"20160907160682","California",67,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$75,000 to $99,999",4,0,"No","No difficulty",0,0,0,0,0,600,60,0,0,0,0,0,0,0,0,180,600,600,0,0,60,0,0,600
"20161211161169","Michigan",44,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Self-employed, unincorporated","No answer","Full time",52,"$100,000 to $149,999",5,3,"Yes","No difficulty",80,2,0,0,186,60,35,0,0,0,25,0,5,0,0,497,550,490,60,0,35,0,0,60
"20160403160968","Texas",57,"Male","Native, Born in USA","Married","Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$20,000 to $24,999",2,0,"No","No difficulty",69,0,0,0,0,145,60,0,0,0,10,0,465,0,0,15,676,676,0,0,60,0,0,145
"20160403161059","California",52,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","Yes","Self-employed, unincorporated","No answer","Full time",60,"$25,000 to $29,999",2,0,"No","No difficulty",46,0,0,60,0,125,183,0,0,0,0,0,485,1,0,60,480,450,30,0,183,0,0,125
"20160908161675","Kentucky",36,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$150,000 and over",4,2,"Yes","No difficulty",25,0,0,0,0,458,60,0,0,0,12,0,0,0,205,80,520,520,0,0,60,0,0,458
"20160302161895","Georgia",48,"Male","Native, Born in USA","Never married","Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$75,000 to $99,999",1,0,"No","No difficulty",170,0,0,0,0,60,115,0,0,0,240,0,150,0,0,275,380,360,20,0,115,0,0,60
"20160706161489","South Carolina",62,"Female","Native, Born in USA","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$60,000 to $74,999",2,0,"No","No difficulty",0,0,20,0,0,315,180,0,0,0,0,0,0,0,0,340,570,570,0,0,180,0,0,315
