"timestamp","calories","sat_fat","sodium","sugar","carbs","total_fat","healthy_level","serving_size","ingredients","name","salty_sweet"
2013-10-29 22:04:00,15,0,78,3,3,0,"Slightly healthy",12,"water, fructose corn syrup, citric acid","powerade zero","Sweet"
2013-10-20 15:22:00,110,0,160,9,22,2,"Slightly healthy",1,"Whole grain oats, sugar, oat bran","Honey nut Cheerios","Sweet"
2013-10-10 09:32:00,190,5,160,12,29,6,"Neither healthy nor unhealthy",2,"Whole grain oats sugar honey","Nature valley","Sweet"
2013-10-27 18:43:00,160,1,260,0,13,11,"Slightly Unhealthy",1,"Enriched corn meal,cheddar chesse, milk","Hot Chettohs","Salty"
2013-10-10 09:59:00,65,0,1,13,17,0,"Healthy",1,"apple","raw apples","Sweet"
2013-10-02 17:42:00,170,3,490,1,0,90,"Unhealthy",1,NA,"Takis","Salty"
2013-10-20 13:56:00,100,1,60,10,20,15,"Neither healthy nor unhealthy",2,"corn syrup, enriched bleached, unbleached","fruit and pastry","Sweet"
2013-10-03 21:52:00,120,0,0,0,210,3,"Neither healthy nor unhealthy",8,"Whole wheat, high oleic, safflower oil","Woven wheat wafers","Salty"
2013-10-25 18:21:00,200,3,140,3,6,16,"Healthy",2,"Peanuts, salt, vegetable oil","Peanut Butter","Sweet"
2013-10-05 15:17:00,170,10,170,12,26,7,"Neither healthy nor unhealthy",1,"0corn syrup,enriched bleached flour,flourflour","oatmeal creme pie","Sweet"
2013-11-01 20:08:00,180,0,0,0,14,0,"Unhealthy",1,"enriched corn meal, niacin, thaimin mononitriate","small bag hot Cheetos","Salty"
2013-09-26 09:12:00,170,2,370,1,21,9,"Neither healthy nor unhealthy",1,"Enriched corn meal, ferrous sulfate, niacin","Funyuns","Salty"
2013-09-15 21:52:00,50,0,110,14,14,0,"Slightly healthy",1,"water, sucrose , dextrose","Gatorade lemon-lime","Sweet"
2013-09-24 20:19:00,140,20,210,300,0,65,"Neither healthy nor unhealthy",3,"Corn vegetable oil sunflowercanola","Doritos","Salty"
2013-09-26 19:38:00,190,1,160,29,0,6,"Neither healthy nor unhealthy",1,"Whole grain oatsSugarConola oil","Nature valley  crunchy granola bar","Sweet"
2013-10-10 09:09:00,150,3,420,0,17,8,"Unhealthy",4,"corn masa flour, soybean and palm,canola oil","Takis","Salty"
2013-10-10 08:06:00,180,0,35,44,44,0,"Unhealthy",12,"Vitamin A vitamin C calcium","Root beer","Salty"
2013-09-15 22:25:00,140,0,200,3,24,0,"Neither healthy nor unhealthy",1,"milled corn , sugar , malt flavor","corn flakes cereal","Salty"
2013-10-02 20:22:00,200,2,230,0,37,5,"Unhealthy",2,"Enriched flour,vitamin b2,sugar","Pop tarts frosted chocolate fudge","Sweet"
2013-10-10 08:43:00,200,8,90,11,28,8,"Neither healthy nor unhealthy",1,"Whole grain billed cars","Harvest crunch","Sweet"
2013-10-13 18:43:00,160,2,250,0,13,11,"Unhealthy",1,"Enriched corn meal, vegetable oil, flamin' hot seasoning","Hot cheetos","Salty"
2013-10-07 17:04:00,300,7,1060,2,38,13,"Slightly healthy",1,"enriched wheat flour,niacin,reduced iron","cup of noodle","Salty"
2013-10-09 20:13:00,130,0,75,8,25,2,"Neither healthy nor unhealthy",1,"Enriched flour niacin, reduced iron, thiamin mononirate","Zoo animal crackers","Sweet"
2013-09-29 20:24:00,0,0,0,0,0,0,"Neither healthy nor unhealthy",1,NA,"Little brownie cookie","Sweet"
2013-10-10 10:18:00,130,0,100,8,20,4,"Slightly Unhealthy",1,"Whole wheat flour,enriched flour,sugar","Honey Graham Crackers","Sweet"
2013-10-02 20:34:00,160,2,250,0,13,11,"Unhealthy",1,"Enriched corn meal, vegetable oil, flaming hot seasoning","Flaming hot cheetos","Salty"
2013-10-10 08:33:00,440,9,350,29,49,25,"Slightly Unhealthy",3,"Granulated sugar,bleach wheat flour, eggs","Banana Bread","Sweet"
2013-10-23 10:55:00,250,7,100,24,34,12,"Unhealthy",2,"Milk chocolate, sugar, cocoa butter chocolate","Twix","Sweet"
2013-10-08 09:06:00,0,2,280,3,16,2,"Healthy",2,"enriched corn meal","hot fries","Salty"
2013-10-10 08:16:00,130,0,120,8,21,4,"Slightly healthy",1,"Whole wheat,flour,sugar","Cinnamon graham crackers","Sweet"
2013-10-13 13:49:00,160,2,290,1,13,10,"Neither healthy nor unhealthy",1,"Enriched corn meal,niacin,thiamin","Cheetos Cheddar jalapeí±o","Salty"
2013-09-15 10:24:00,160,2,200,0,15,90,"Slightly healthy",1,"potatoes,vegetable oil , limon seasoning","lays's limon","Salty"
2013-10-08 18:56:00,150,10,150,1,13,16,"Unhealthy",1,"Vitamin C iron riboflavin","Cheetos","Salty"
2013-10-25 18:43:00,50,0,15,13,13,0,"Neither healthy nor unhealthy",2,"Grapes, corn syurp, fruit fructose","Concord Grape Jelly","Sweet"
2013-11-01 23:40:00,160,1,325,0,18,9,"Slightly Unhealthy",1,"corn flour, water, vegetable oil","maizada corn tostadas","Salty"
2013-10-11 12:41:00,120,3,200,2,21,3,"Slightly healthy",1,"dehydrated potatoes,modified food starch, corn oil","baked ruffles","Salty"
2013-10-25 18:45:00,160,2,170,0,16,10,"Unhealthy",1,"Potatoes, vegetable oil, salt","Lays Classic","Salty"
2013-09-15 22:13:00,150,2,250,1,13,10,"Unhealthy",1,"corn meal, thiamin mononitrate , riboflavin","cheetos crunchy cheese","Salty"
2013-10-24 16:12:00,120,0,0,32,33,0,"Slightly healthy",1,"Reverse osomosis water crystalline fructose and cane sugar","Vitamin water","Sweet"
2013-09-19 21:41:00,170,3,120,10,19,8,"Slightly Unhealthy",1,"Peanuts, peanut flavor coating, salt","Granola bars","Sweet"
2013-10-10 08:36:00,100,0,1,13,8,0,"Neither healthy nor unhealthy",1,"fruit pectin citric acid dextrose","scooby_doo fruit flavored snacks","Sweet"
2013-10-17 17:26:00,140,1,10,0,22,5,"Slightly Unhealthy",1,"Corn,water,sea salt","El paraiso, tostadas caseras","Sweet"
2013-10-29 06:53:00,100,0,140,1,20,2,"Slightly healthy",1,"Whole grain oats, corn starch, sugar","Cheerios","Sweet"
2013-10-10 12:22:00,387,3,180,37,65,9,"Unhealthy",1,"buter, choclate, penuts","recces","Sweet"
2013-11-11 19:01:00,210,2,430,6,280,9,"Slightly healthy",5,"enriched wheat flour, whey, water","choclate chip waffles","Sweet"
2013-10-19 21:42:00,130,1,300,1,17,7,"Slightly Unhealthy",13,"Enriched corn meal, corn meal, ferrous sulfate","Funyuns","Salty"
2013-10-10 08:17:00,210,0,180,3,28,10,"Slightly Unhealthy",1,"Whole corn, sunflower and/or Canola oil, Whole wheat","Sun chips","Salty"
2013-10-10 10:14:00,150,1,200,0,15,9,"Unhealthy",4,"whole corncorn oilturbo flamas seasoning","turbos flamas","Salty"
2013-10-28 21:49:00,160,15,250,0,13,11,"Slightly Unhealthy",1,"corn meal, ferrous sulfate, niacin","cheetos","Salty"
2013-10-25 10:18:00,210,6,20,28,29,10,"Slightly Unhealthy",1,"Sugar, coco butter, unsweetened chocolate, skim milk","Milk chocolate","Sweet"
