Date,City,CO,NO2,SO2,O3,PM2.5,PM10,Type
2024-07-01 19:00:00+00:00,Zurich,126.0,5.0,0.2,68.0,2.7,3.8,Residential
2024-07-20 12:00:00+00:00,Zurich,153.0,2.8,0.3,119.0,6.5,9.0,Residential
2024-09-22 13:00:00+00:00,Zurich,170.0,4.8,0.5,82.0,7.8,12.3,Residential
2024-07-26 14:00:00+00:00,Zurich,160.0,4.3,0.4,116.0,8.4,10.8,Residential
2024-09-02 04:00:00+00:00,Zurich,213.0,9.3,0.3,51.0,15.4,17.5,Residential
2024-07-28 21:00:00+00:00,Zurich,140.0,5.2,0.2,55.0,3.5,4.9,Residential
2024-09-03 00:00:00+00:00,Zurich,222.0,11.4,0.4,66.0,14.5,17.5,Residential
2024-01-28 20:00:00+00:00,Zurich,395.0,37.9,1.5,9.0,16.2,20.0,Residential
2024-01-22 07:00:00+00:00,Zurich,224.0,31.2,0.9,45.0,5.8,10.3,Residential
2024-12-05 11:00:00+00:00,Zurich,310.0,24.7,1.4,39.0,13.7,19.2,Residential
2024-08-02 02:00:00+00:00,Zurich,148.0,4.2,0.1,62.0,6.0,7.6,Residential
2024-08-03 04:00:00+00:00,Zurich,156.0,6.9,0.2,61.0,9.5,10.7,Residential
2024-07-03 23:00:00+00:00,Zurich,137.0,6.1,0.2,44.0,5.8,7.4,Residential
2024-04-27 18:00:00+00:00,Zurich,150.0,5.5,0.1,87.0,2.2,3.2,Residential
2024-06-28 06:00:00+00:00,Zurich,183.0,14.6,0.4,41.0,8.0,12.5,Residential
2024-07-06 10:00:00+00:00,Zurich,128.0,3.3,0.2,81.0,3.9,5.4,Residential
2024-02-19 07:00:00+00:00,Zurich,178.0,13.1,0.4,60.0,3.3,4.5,Residential
2024-01-25 16:00:00+00:00,Zurich,209.0,23.0,0.6,30.0,5.6,8.9,Residential
2024-11-19 09:00:00+00:00,Zurich,145.0,10.3,0.3,61.0,2.0,3.1,Residential
2024-09-26 16:00:00+00:00,Zurich,221.0,24.9,0.4,29.0,4.0,7.4,Residential
2024-04-27 08:00:00+00:00,Zurich,188.0,9.9,0.7,57.0,6.6,9.4,Residential
2024-04-14 17:00:00+00:00,Zurich,166.0,6.4,0.5,81.0,7.2,10.1,Residential
2024-07-15 19:00:00+00:00,Zurich,180.0,9.3,0.4,78.0,5.9,9.0,Residential
2024-02-22 15:00:00+00:00,Zurich,299.0,30.6,0.7,43.0,13.1,18.4,Residential
2024-01-01 14:00:00+00:00,Zurich,167.0,5.6,0.3,65.0,2.5,4.9,Residential
2024-06-16 14:00:00+00:00,Zurich,116.0,1.4,0.1,82.0,3.6,6.1,Residential
2024-05-06 23:00:00+00:00,Zurich,178.0,19.5,0.6,45.0,8.2,11.4,Residential
2024-09-18 06:00:00+00:00,Zurich,224.0,21.4,0.4,36.0,8.0,11.3,Residential
2024-06-21 20:00:00+00:00,Zurich,133.0,7.9,0.2,63.0,5.5,8.3,Residential
2024-07-19 13:00:00+00:00,Zurich,176.0,2.9,0.4,134.0,7.6,9.6,Residential
2024-11-17 01:00:00+00:00,Zurich,251.0,23.9,0.5,19.0,17.9,20.6,Residential
2024-05-03 05:00:00+00:00,Zurich,145.0,5.4,0.2,59.0,1.6,2.5,Residential
2024-07-13 05:00:00+00:00,Zurich,137.0,5.4,0.2,61.0,3.1,4.5,Residential
2024-09-26 06:00:00+00:00,Zurich,258.0,32.4,0.6,33.0,5.4,9.7,Residential
2024-02-18 04:00:00+00:00,Zurich,280.0,25.6,0.7,11.0,16.4,19.6,Residential
2024-12-25 22:00:00+00:00,Zurich,313.0,36.2,1.4,12.0,12.2,16.2,Residential
2024-08-28 09:00:00+00:00,Zurich,240.0,13.2,0.6,69.0,16.2,19.7,Residential
2024-05-26 20:00:00+00:00,Zurich,191.0,18.1,0.7,55.0,6.3,9.3,Residential
2024-12-04 09:00:00+00:00,Zurich,303.0,34.7,1.1,16.0,9.3,13.7,Residential
2024-09-12 23:00:00+00:00,Zurich,198.0,8.4,0.2,49.0,7.2,8.9,Residential
2024-06-26 23:00:00+00:00,Zurich,163.0,14.0,0.2,68.0,6.5,10.3,Residential
2024-11-17 00:00:00+00:00,Zurich,274.0,29.1,0.6,14.0,20.6,23.8,Residential
2024-08-19 00:00:00+00:00,Zurich,165.0,5.6,0.2,55.0,2.4,4.1,Residential
2024-03-08 09:00:00+00:00,Zurich,289.0,14.2,0.8,42.0,20.8,22.7,Residential
2024-11-19 15:00:00+00:00,Zurich,132.0,4.7,0.2,72.0,1.3,2.0,Residential
2024-01-15 10:00:00+00:00,Zurich,191.0,10.6,0.8,54.0,10.7,13.8,Residential
2024-04-09 13:00:00+00:00,Zurich,149.0,3.8,0.2,83.0,2.4,3.7,Residential
2024-04-05 23:00:00+00:00,Zurich,189.0,11.4,0.3,48.0,6.8,10.1,Residential
2024-12-27 21:00:00+00:00,Zurich,498.0,60.5,2.6,4.0,25.9,31.7,Residential
2024-08-23 07:00:00+00:00,Zurich,280.0,15.3,0.3,35.0,16.7,22.0,Residential
2024-06-06 14:00:00+00:00,Zurich,132.0,2.8,0.3,98.0,5.1,6.6,Residential
2024-06-17 07:00:00+00:00,Zurich,160.0,11.7,0.5,46.0,6.9,10.8,Residential
2024-04-02 06:00:00+00:00,Zurich,168.0,7.4,0.3,72.0,2.5,5.0,Residential
2024-08-03 02:00:00+00:00,Zurich,163.0,6.0,0.2,59.0,8.8,10.3,Residential
2024-08-29 01:00:00+00:00,Zurich,214.0,13.9,0.2,48.0,15.4,18.7,Residential
2024-10-11 06:00:00+00:00,Zurich,180.0,17.1,0.4,38.0,4.1,6.1,Residential
2024-06-19 20:00:00+00:00,Zurich,180.0,14.6,0.8,71.0,11.0,19.1,Residential
2024-12-12 23:00:00+00:00,Zurich,372.0,34.2,1.5,8.0,26.5,29.9,Residential
2024-03-18 14:00:00+00:00,Zurich,197.0,14.3,0.5,47.0,6.0,7.9,Residential
2024-06-16 02:00:00+00:00,Zurich,136.0,9.5,0.2,41.0,4.5,6.5,Residential
2024-08-30 04:00:00+00:00,Zurich,201.0,15.0,0.3,42.0,14.2,18.2,Residential
2024-09-29 21:00:00+00:00,Zurich,209.0,19.3,0.7,37.0,6.2,8.4,Residential
2024-12-28 15:00:00+00:00,Zurich,402.0,43.7,1.8,23.0,19.8,25.2,Residential
2024-05-11 01:00:00+00:00,Zurich,177.0,10.5,0.4,45.0,14.0,18.3,Residential
2024-07-15 02:00:00+00:00,Zurich,157.0,17.0,0.3,37.0,6.2,10.1,Residential
2024-03-05 09:00:00+00:00,Zurich,228.0,15.5,0.7,30.0,14.9,17.3,Residential
2024-10-02 20:00:00+00:00,Zurich,228.0,32.4,1.2,36.0,8.4,11.5,Residential
2024-04-05 08:00:00+00:00,Zurich,239.0,20.0,0.8,36.0,8.4,14.5,Residential
2024-02-14 15:00:00+00:00,Zurich,169.0,7.7,0.4,74.0,3.4,5.9,Residential
2024-06-13 19:00:00+00:00,Zurich,165.0,9.2,0.5,87.0,5.7,10.2,Residential
2024-05-23 01:00:00+00:00,Zurich,170.0,12.6,0.3,42.0,9.1,11.5,Residential
2024-09-05 04:00:00+00:00,Zurich,192.0,7.3,0.3,53.0,9.5,12.5,Residential
2024-11-26 22:00:00+00:00,Zurich,218.0,34.1,0.6,18.0,10.1,13.1,Residential
2024-06-18 21:00:00+00:00,Zurich,152.0,14.1,0.4,62.0,6.3,11.0,Residential
2024-06-01 05:00:00+00:00,Zurich,139.0,6.7,0.1,52.0,3.3,4.3,Residential
2024-01-29 10:00:00+00:00,Zurich,353.0,32.5,1.7,20.0,16.7,23.0,Residential
2024-05-11 04:00:00+00:00,Zurich,188.0,11.3,0.4,41.0,15.9,20.7,Residential
2024-09-13 03:00:00+00:00,Zurich,188.0,6.2,0.2,44.0,5.8,6.7,Residential
2024-02-09 04:00:00+00:00,Zurich,169.0,10.8,0.5,28.0,11.3,13.6,Residential
2024-12-13 03:00:00+00:00,Zurich,307.0,23.4,1.0,9.0,26.8,31.2,Residential
2024-06-30 15:00:00+00:00,Zurich,128.0,2.0,0.1,84.0,3.4,4.2,Residential
2024-11-17 16:00:00+00:00,Zurich,194.0,12.1,0.6,49.0,9.7,13.0,Residential
2024-04-10 04:00:00+00:00,Zurich,169.0,7.9,0.3,59.0,4.9,6.8,Residential
2024-10-18 16:00:00+00:00,Zurich,234.0,27.4,0.5,29.0,8.7,12.2,Residential
2024-11-30 07:00:00+00:00,Zurich,239.0,25.6,1.1,11.0,16.4,19.7,Residential
2024-05-17 09:00:00+00:00,Zurich,136.0,4.3,0.2,57.0,2.9,4.8,Residential
2024-03-24 10:00:00+00:00,Zurich,159.0,2.3,0.4,74.0,1.6,4.2,Residential
2024-09-06 17:00:00+00:00,Zurich,206.0,12.3,0.6,89.0,4.8,8.8,Residential
2024-05-06 19:00:00+00:00,Zurich,160.0,12.6,0.4,61.0,3.7,7.5,Residential
2024-12-24 05:00:00+00:00,Zurich,181.0,11.1,0.4,42.0,6.6,7.6,Residential
2024-01-16 00:00:00+00:00,Zurich,203.0,13.4,0.7,47.0,10.9,13.1,Residential
2024-11-12 20:00:00+00:00,Zurich,205.0,12.0,0.5,49.0,16.7,17.5,Residential
2024-07-21 20:00:00+00:00,Zurich,160.0,7.8,0.2,75.0,5.3,7.1,Residential
2024-01-31 16:00:00+00:00,Zurich,353.0,44.6,1.4,19.0,24.1,27.8,Residential
2024-05-23 05:00:00+00:00,Zurich,176.0,15.5,0.3,36.0,9.8,11.0,Residential
2024-09-01 06:00:00+00:00,Zurich,235.0,18.4,0.4,38.0,20.0,21.8,Residential
2024-09-23 15:00:00+00:00,Zurich,201.0,13.2,0.2,57.0,4.8,5.9,Residential
2024-03-06 02:00:00+00:00,Zurich,182.0,5.3,0.1,62.0,3.4,5.0,Residential
2024-06-23 04:00:00+00:00,Zurich,149.0,13.1,0.2,33.0,5.7,8.0,Residential
2024-11-23 22:00:00+00:00,Zurich,217.0,23.1,0.6,35.0,10.4,12.6,Residential
2024-11-06 21:00:00+00:00,Zurich,316.0,36.9,1.0,10.0,29.0,40.8,Residential
2024-08-20 19:00:00+00:00,Zurich,191.0,12.5,0.4,75.0,5.7,10.3,Residential
2024-12-20 15:00:00+00:00,Zurich,181.0,10.8,0.4,50.0,6.7,9.1,Residential
2024-02-19 19:00:00+00:00,Zurich,198.0,17.7,0.9,47.0,7.0,9.9,Residential
2024-02-22 05:00:00+00:00,Zurich,175.0,7.1,0.2,64.0,4.2,6.4,Residential
2024-08-25 17:00:00+00:00,Zurich,170.0,6.2,0.3,64.0,2.7,4.3,Residential
2024-09-12 10:00:00+00:00,Zurich,178.0,6.7,0.6,65.0,4.2,6.9,Residential
2024-12-05 21:00:00+00:00,Zurich,257.0,34.5,1.0,16.0,10.3,14.4,Residential
2024-12-29 04:00:00+00:00,Zurich,241.0,22.4,0.8,20.0,16.8,18.0,Residential
2024-06-11 15:00:00+00:00,Zurich,141.0,6.5,0.3,71.0,5.1,7.6,Residential
2024-08-17 21:00:00+00:00,Zurich,169.0,12.3,0.3,64.0,4.0,7.5,Residential
2024-10-04 09:00:00+00:00,Zurich,178.0,7.7,0.4,40.0,5.4,6.4,Residential
2024-11-19 20:00:00+00:00,Zurich,133.0,5.7,0.2,67.0,1.2,1.6,Residential
2024-12-18 03:00:00+00:00,Zurich,295.0,26.9,0.9,12.0,23.0,26.5,Residential
2024-08-16 04:00:00+00:00,Zurich,192.0,10.2,0.3,44.0,11.8,16.6,Residential
2024-05-25 01:00:00+00:00,Zurich,167.0,11.1,0.2,48.0,10.3,11.2,Residential
2024-04-23 14:00:00+00:00,Zurich,173.0,4.1,0.8,89.0,8.0,9.3,Residential
2024-05-30 21:00:00+00:00,Zurich,139.0,7.2,0.1,56.0,2.5,3.4,Residential
2024-01-23 10:00:00+00:00,Zurich,175.0,6.3,0.4,58.0,3.8,6.5,Residential
2024-01-14 09:00:00+00:00,Zurich,252.0,26.7,1.1,34.0,13.9,15.4,Residential
2024-07-20 03:00:00+00:00,Zurich,170.0,11.6,0.2,51.0,9.6,16.3,Residential
2024-09-16 00:00:00+00:00,Zurich,194.0,10.0,0.5,43.0,7.2,10.9,Residential
2024-07-08 10:00:00+00:00,Zurich,128.0,2.7,0.3,79.0,3.6,6.7,Residential
2024-08-09 13:00:00+00:00,Zurich,158.0,2.5,0.3,108.0,6.2,9.2,Residential
2024-09-21 03:00:00+00:00,Zurich,189.0,13.5,0.3,28.0,15.8,19.6,Residential
2024-01-02 13:00:00+00:00,Zurich,157.0,8.7,0.3,65.0,1.8,2.6,Residential
2024-04-10 12:00:00+00:00,Zurich,170.0,5.2,0.4,80.0,7.7,10.5,Residential
2024-05-17 13:00:00+00:00,Zurich,133.0,2.6,0.2,75.0,3.4,6.2,Residential
2024-10-22 23:00:00+00:00,Zurich,196.0,13.2,0.4,40.0,7.6,9.2,Residential
2024-09-05 11:00:00+00:00,Zurich,202.0,6.3,0.4,79.0,7.0,9.1,Residential
2024-01-21 07:00:00+00:00,Zurich,297.0,43.8,0.9,38.0,13.8,15.1,Residential
2024-12-09 13:00:00+00:00,Zurich,202.0,6.7,0.9,41.0,6.9,7.7,Residential
2024-06-01 18:00:00+00:00,Zurich,156.0,5.7,0.2,82.0,3.9,5.9,Residential
2024-08-15 14:00:00+00:00,Zurich,190.0,3.8,0.4,132.0,6.9,10.4,Residential
2024-05-06 03:00:00+00:00,Zurich,149.0,9.0,0.3,36.0,5.2,7.9,Residential
2024-09-29 05:00:00+00:00,Zurich,209.0,13.3,0.5,27.0,9.8,10.8,Residential
2024-03-13 01:00:00+00:00,Zurich,192.0,5.7,0.1,61.0,5.0,6.2,Residential
2024-01-22 05:00:00+00:00,Zurich,175.0,13.6,0.5,57.0,4.4,6.4,Residential
